Date,Open,High,Low,Close,Volume,Adj Close
2013-06-12,14.96,14.96,14.96,14.96,000,14.72
2013-06-11,15.08,15.08,15.08,15.08,000,14.84
2013-06-10,15.22,15.22,15.22,15.22,000,14.98
2013-06-07,15.21,15.21,15.21,15.21,000,14.97
2013-06-06,15.01,15.01,15.01,15.01,000,14.77
2013-06-05,14.86,14.86,14.86,14.86,000,14.62
2013-06-04,15.07,15.07,15.07,15.07,000,14.83
2013-06-03,15.16,15.16,15.16,15.16,000,14.92
2013-05-31,15.10,15.10,15.10,15.10,000,14.86
2013-05-30,15.34,15.34,15.34,15.34,000,15.09
2013-05-29,15.22,15.22,15.22,15.22,000,14.98
2013-05-28,15.32,15.32,15.32,15.32,000,15.07
2013-05-24,15.21,15.21,15.21,15.21,000,14.97
2013-05-23,15.23,15.23,15.23,15.23,000,14.99
2013-05-22,15.27,15.27,15.27,15.27,000,15.03
2013-05-21,15.38,15.38,15.38,15.38,000,15.13
2013-05-20,15.37,15.37,15.37,15.37,000,15.12
2013-05-17,15.39,15.39,15.39,15.39,000,15.14
2013-05-16,15.22,15.22,15.22,15.22,000,14.98
2013-05-15,15.28,15.28,15.28,15.28,000,15.04
2013-05-14,15.19,15.19,15.19,15.19,000,14.95
2013-05-13,15.04,15.04,15.04,15.04,000,14.80
2013-05-10,15.04,15.04,15.04,15.04,000,14.80
2013-05-09,14.98,14.98,14.98,14.98,000,14.74
2013-05-08,15.05,15.05,15.05,15.05,000,14.81
2013-05-07,14.96,14.96,14.96,14.96,000,14.72
2013-05-06,14.87,14.87,14.87,14.87,000,14.63
2013-05-03,14.84,14.84,14.84,14.84,000,14.60
2013-05-02,14.64,14.64,14.64,14.64,000,14.41
2013-05-01,14.52,14.52,14.52,14.52,000,14.29
2013-04-30,14.67,14.67,14.67,14.67,000,14.44
2013-04-29,14.61,14.61,14.61,14.61,000,14.38
2013-04-26,14.50,14.50,14.50,14.50,000,14.27
2013-04-25,14.54,14.54,14.54,14.54,000,14.31
2013-04-24,14.46,14.46,14.46,14.46,000,14.23
2013-04-23,14.46,14.46,14.46,14.46,000,14.23
2013-04-22,14.31,14.31,14.31,14.31,000,14.08
2013-04-19,14.25,14.25,14.25,14.25,000,14.02
2013-04-18,14.11,14.11,14.11,14.11,000,13.88
2013-04-17,14.20,14.20,14.20,14.20,000,13.97
2013-04-16,14.45,14.45,14.45,14.45,000,14.22
2013-04-15,14.24,14.24,14.24,14.24,000,14.01
2013-04-12,14.63,14.63,14.63,14.63,000,14.40
2013-04-11,14.67,14.67,14.67,14.67,000,14.44
2013-04-10,14.57,14.57,14.57,14.57,000,14.34
2013-04-09,14.40,14.40,14.40,14.40,000,14.17
2013-04-08,14.38,14.38,14.38,14.38,000,14.15
2013-04-05,14.30,14.30,14.30,14.30,000,14.07
2013-04-04,14.35,14.35,14.35,14.35,000,14.12
2013-04-03,14.33,14.33,14.33,14.33,000,14.10
2013-04-02,14.49,14.49,14.49,14.49,000,14.26
2013-04-01,14.41,14.41,14.41,14.41,000,14.18
2013-03-28,14.50,14.50,14.50,14.50,000,14.27
2013-03-27,14.46,14.46,14.46,14.46,000,14.23
2013-03-26,14.46,14.46,14.46,14.46,000,14.23
2013-03-25,14.34,14.34,14.34,14.34,000,14.11
2013-03-22,14.39,14.39,14.39,14.39,000,14.16
2013-03-21,14.31,14.31,14.31,14.31,000,14.08
2013-03-20,14.45,14.45,14.45,14.45,000,14.22
2013-03-19,14.38,14.38,14.38,14.38,000,14.15
2013-03-18,14.44,14.44,14.44,14.44,000,14.21
2013-03-15,14.53,14.53,14.53,14.53,000,14.30
2013-03-14,14.54,14.54,14.54,14.54,000,14.31
2013-03-13,14.45,14.45,14.45,14.45,000,14.22
2013-03-12,14.42,14.42,14.42,14.42,000,14.19
2013-03-11,14.46,14.46,14.46,14.46,000,14.23
2013-03-08,14.40,14.40,14.40,14.40,000,14.17
2013-03-07,14.33,14.33,14.33,14.33,000,14.10
2013-03-06,14.30,14.30,14.30,14.30,000,14.07
2013-03-05,14.28,14.28,14.28,14.28,000,14.05
2013-03-04,14.10,14.10,14.10,14.10,000,13.87
2013-03-01,14.05,14.05,14.05,14.05,000,13.83
2013-02-28,14.05,14.05,14.05,14.05,000,13.83
2013-02-27,14.05,14.05,14.05,14.05,000,13.83
2013-02-26,13.84,13.84,13.84,13.84,000,13.62
2013-02-25,13.77,13.77,13.77,13.77,000,13.55
2013-02-22,14.03,14.03,14.03,14.03,000,13.81
2013-02-21,13.90,13.90,13.90,13.90,000,13.68
2013-02-20,14.00,14.00,14.00,14.00,000,13.78
2013-02-19,14.21,14.21,14.21,14.21,000,13.98
2013-02-15,14.10,14.10,14.10,14.10,000,13.87
2013-02-14,14.11,14.11,14.11,14.11,000,13.88
2013-02-13,14.11,14.11,14.11,14.11,000,13.88
2013-02-12,14.09,14.09,14.09,14.09,000,13.86
2013-02-11,14.06,14.06,14.06,14.06,000,13.83
